SessionID,Filename,Series,TargComp,Modifier,TrainOnset,Transcription,Comments,ShiftDir,PragCon,PercCon,For each file -
11,T_31_06.wav,31,key_gold / key_car,1,1219,gold key, ,C->S,FALSE,FALSE,
11,T_32_01.wav,32,helmet / helmet_crash,1,1754,em biking helmet that has holes and lines through it, ,C->S,FALSE,FALSE,
11,T_33_04.wav,33,bell_hand / bell_bike,0,1998,bell that musical bell that you can ring, ,C->S,FALSE,FALSE,
11,T_34_06.wav,34,cheese_block / cheese_blue,1,1789,cheese with holes in it, ,C->S,FALSE,FALSE,
11,T_35_01.wav,35,nail / nail_finger,1,1184,nail that you would hammer, ,C->S,FALSE,FALSE,
11,T_36_05.wav,36,vase / vase_flowers,1,1604,eh empty vase, ,C->S,FALSE,FALSE,
11,T_37_01.wav,37,clock_wall / clock_digital,0,1622,eh clock, ,S->C,TRUE,TRUE,
11,T_38_01.wav,38,hat_sun / hat_cowboy,1,1018,sun hat, ,S->C,TRUE,TRUE,
11,T_39_04.wav,39,pen_ballpoint / pen_nolid,0,1256,pen, ,S->C,TRUE,TRUE,
11,T_40_01.wav,40,apple_red / apple_green,0,1225,apple, ,S->C,TRUE,TRUE,
11,T_41_01.wav,41,pipe_smoke / pipe_kitchen,0,2410,em eh pipe (starts to say smoking pipe but it cuts off),???????,S->C,TRUE,TRUE,
11,T_42_04.wav,42,bat_animal / bat_baseball,0,1247,bat, ,S->C,TRUE,TRUE,
11,T_43_01.wav,43,horse_animal / horse_rocking,0,1066,horse, ,S->C,FALSE,TRUE,
11,T_44_01.wav,44,tshirt_round / tshirt_vneck,0,1430,eh yellow tshirt, ,S->C,FALSE,TRUE,
11,T_45_05.wav,45,pizza / pizza_slice,0,1038,pizza, ,S->C,FALSE,TRUE,
11,T_46_01.wav,46,eye_pupil / I_letter,0,1149,an eye, ,S->C,FALSE,TRUE,
11,T_47_01.wav,47,potatoes_skin / potatoes_peeled,0,1183,potatoes, ,S->C,FALSE,TRUE,
11,T_48_06.wav,48,compmouse / compmouse_wireless,0,1185,computer mouse, ,S->C,FALSE,TRUE,
12,T_01_06.wav,1,bow / Bow_Arrow,1,1174,blue ribbon, ,S->C,FALSE,FALSE,
12,T_02_05.wav,2,bin_lid / bin_pedal,0,1099,the bin, ,S->C,FALSE,FALSE,
12,T_03_01.wav,3,croc / croc_lilo,0,898,crocodile, ,S->C,FALSE,FALSE,
12,T_04_01.wav,4,coffee_cup / coffee_saucer,0,1066,tea cup, ,S->C,FALSE,FALSE,
12,T_05_04.wav,5,mirror_wall / mirror_hand,0,1077,the mirror, ,S->C,FALSE,FALSE,
12,T_06_04.wav,6,chair_wooden / chair_baby,0,1112,the chair, ,S->C,FALSE,FALSE,
12,T_07_01.wav,7,lighter_flame / lighter_noflame,1,1364,unlit..the lit lighter,????? Says same at test,C->S,TRUE,TRUE,
12,T_08_01.wav,8,egg_shell / egg_yolk,1,1063,egg still in it's shell, ,C->S,TRUE,TRUE,
12,T_09_01.wav,9,umbrella_open / umbrella_closed,1,1304,the open umbrella, ,C->S,TRUE,TRUE,
12,T_10_01.wav,10,candle_unused / candle_melted,1,1278,the unmelted candle, ,C->S,TRUE,TRUE,
12,T_11_01.wav,11,knife_kitchen / knife_swiss,1,941,single blade knife, ,C->S,TRUE,TRUE,
12,T_12_01.wav,12,car_family / car_sports,1,1771,the white car, ,C->S,TRUE,TRUE,
12,T_13_01.wav,13,carrots / carrots_chopped,1,1011,full carrots, ,C->S,FALSE,TRUE,
12,T_14_04.wav,14,gun_real / gun_toy,1,1116,real gun, ,C->S,FALSE,TRUE,
12,T_15_01.wav,15,saddle_horse / saddle_bike,1,1590,the larger saddle, ,C->S,FALSE,TRUE,
12,T_16_01.wav,16,pad_unlocked / pad_locked,1,1056,unlocked lock, ,C->S,FALSE,TRUE,
12,T_17_01.wav,17,headphones_large / headphones_small,0,1037,headphones, ,C->S,FALSE,TRUE,
12,T_18_06.wav,18,battery_AA / battery_car,1,862,small battery, ,C->S,FALSE,TRUE,
12,T_19_01.wav,19,wine_glass / wine_red,1,932,empty glass, ,C->S,TRUE,FALSE,
12,T_20_06.wav,20,money_notes / money_coins,1,1001,bank notes, ,C->S,TRUE,FALSE,
12,T_21_05.wav,21,boot_foot / boot_car,1,1363,the black shoe, ,C->S,TRUE,FALSE,
12,T_22_04.wav,22,camera_corder / camera_cctv,1,1261,the large camera, ,C->S,TRUE,FALSE,
12,T_23_06.wav,23,guitar_acoustic / guitar_electric,1,1315,the acoustic guitar, ,C->S,TRUE,FALSE,
12,T_24_01.wav,24,glove_wooly / glove_boxing,1,1342,the ordinary red glove, ,C->S,TRUE,FALSE,
12,T_25_06.wav,25,teapot_white / teapot_cosy,1,1332,the teapot without a cosy, ,C->S,FALSE,FALSE,
12,T_26_01.wav,26,plug / plug_bath,1,1143,electrical plug, ,C->S,FALSE,FALSE,
12,T_27_04.wav,27,saw_hand / saw_electric,1,1210,the hand saw, ,C->S,FALSE,FALSE,
12,T_28_01.wav,28,fan_hand / fan_electric,1,1202,paper fan, ,C->S,FALSE,FALSE,
12,T_29_05.wav,29,orange_skin / orange_slice,1,1547,full orange, ,C->S,FALSE,FALSE,
12,T_30_04.wav,30,spade_garden / spade_beach,1,1550,the metal shovel, ,C->S,FALSE,FALSE,
12,T_31_01.wav,31,key_gold / key_car,0,1179,the key, ,S->C,TRUE,TRUE,
12,T_32_01.wav,32,helmet / helmet_crash,0,1045,the helmet, ,S->C,TRUE,TRUE,
12,T_33_01.wav,33,bell_hand / bell_bike,0,1131,the bell, ,S->C,TRUE,TRUE,
12,T_34_01.wav,34,cheese_block / cheese_blue,0,1175,the cheese, ,S->C,TRUE,TRUE,
12,T_35_01.wav,35,nail / nail_finger,0,867,nail, ,S->C,TRUE,TRUE,
12,T_36_01.wav,36,vase / vase_flowers,0,1766,the glass vase, ,S->C,TRUE,TRUE,
12,T_37_01.wav,37,clock_wall / clock_digital,0,975,clock, ,S->C,FALSE,TRUE,
12,T_38_01.wav,38,hat_sun / hat_cowboy,0,1075,the hat, ,S->C,FALSE,TRUE,
12,T_39_05.wav,39,pen_ballpoint / pen_nolid,0,1107,pen, ,S->C,FALSE,TRUE,
12,T_40_01.wav,40,apple_red / apple_green,0,1020,apple, ,S->C,FALSE,TRUE,
12,T_41_01.wav,41,pipe_smoke / pipe_kitchen,0,1070,the pipe, ,S->C,FALSE,TRUE,
12,T_42_05.wav,42,bat_animal / bat_baseball,0,1602,bat, ,S->C,FALSE,TRUE,
12,T_43_05.wav,43,horse_animal / horse_rocking,0,1236,the horse, ,S->C,TRUE,FALSE,
12,T_44_01.wav,44,tshirt_round / tshirt_vneck,0,1079,shirt, ,S->C,TRUE,FALSE,
12,T_45_04.wav,45,pizza / pizza_slice,0,873,pizza, ,S->C,TRUE,FALSE,
12,T_46_01.wav,46,eye_pupil / I_letter,0,957,the eye, ,S->C,TRUE,FALSE,
12,T_47_04.wav,47,potatoes_skin / potatoes_peeled,0,1107,potatoes, ,S->C,TRUE,FALSE,
12,T_48_06.wav,48,compmouse / compmouse_wireless,0,1073,the computer mouse, ,S->C,TRUE,FALSE,
13,T_01_06.wav,1,bow / Bow_Arrow,1,1615,the blue ribbon, ,C->S,TRUE,TRUE,
13,T_02_01.wav,2,bin_lid / bin_pedal,1,2056,the bin with the triangular lid, ,C->S,TRUE,TRUE,
13,T_03_01.wav,3,croc / croc_lilo,1,2926,theÉreal aligator, ,C->S,TRUE,TRUE,
13,T_04_01.wav,4,coffee_cup / coffee_saucer,1,1624,coffee cup with no saucer, ,C->S,TRUE,TRUE,
13,T_05_01.wav,5,mirror_wall / mirror_hand,1,1380,wall mirror, ,C->S,TRUE,TRUE,
13,T_06_05.wav,6,chair_wooden / chair_baby,1,1098,adults chair, ,C->S,TRUE,TRUE,
13,T_07_05.wav,7,lighter_flame / lighter_noflame,1,1470,a lit lighter, ,C->S,FALSE,TRUE,
13,T_08_04.wav,8,egg_shell / egg_yolk,1,1508,uncracked egg, ,C->S,FALSE,TRUE,
13,T_09_06.wav,9,umbrella_open / umbrella_closed,1,1850,umbrella that's up, ,C->S,FALSE,TRUE,
13,T_10_01.wav,10,candle_unused / candle_melted,1,1945,an unlit candle, ,C->S,FALSE,TRUE,
13,T_11_06.wav,11,knife_kitchen / knife_swiss,1,1168,kitchen knife, ,C->S,FALSE,TRUE,
13,T_12_01.wav,12,car_family / car_sports,1,1645,car with the hatchback, ,C->S,FALSE,TRUE,
13,T_13_04.wav,13,carrots / carrots_chopped,1,1404,whole carrots, ,C->S,TRUE,FALSE,
13,T_14_01.wav,14,gun_real / gun_toy,1,1859,gun without the red thing, ,C->S,TRUE,FALSE,
13,T_15_01.wav,15,saddle_horse / saddle_bike,1,2234,car seat thing, ,C->S,TRUE,FALSE,
13,T_16_01.wav,16,pad_unlocked / pad_locked,1,1778,unlocked lock, ,C->S,TRUE,FALSE,
13,T_17_06.wav,17,headphones_large / headphones_small,1,1317,overhead earphones, ,C->S,TRUE,FALSE,
13,T_18_01.wav,18,battery_AA / battery_car,1,1997,the duracel batttery, ,C->S,TRUE,FALSE,
13,T_19_01.wav,19,wine_glass / wine_red,1,1857,empty wine glass, ,C->S,FALSE,FALSE,
13,T_20_04.wav,20,money_notes / money_coins,1,1496,pound notes, ,C->S,FALSE,FALSE,
13,T_21_05.wav,21,boot_foot / boot_car,1,1316,the shoe, ,C->S,FALSE,FALSE,
13,T_22_01.wav,22,camera_corder / camera_cctv,1,1376,handheld video camera, ,C->S,FALSE,FALSE,
13,T_23_06.wav,23,guitar_acoustic / guitar_electric,1,1543,acoustic guitar, ,C->S,FALSE,FALSE,
13,T_24_04.wav,24,glove_wooly / glove_boxing,1,1398,rubber glove, ,C->S,FALSE,FALSE,
13,T_25_01.wav,25,teapot_white / teapot_cosy,0,1498,em the teapot, ,S->C,TRUE,TRUE,
13,T_26_01.wav,26,plug / plug_bath,0,1483,the plug , ,S->C,TRUE,TRUE,
13,T_27_05.wav,27,saw_hand / saw_electric,0,1083,saw, ,S->C,TRUE,TRUE,
13,T_28_05.wav,28,fan_hand / fan_electric,0,1330,the fan, ,S->C,TRUE,TRUE,
13,T_29_01.wav,29,orange_skin / orange_slice,0,,(talking from last trial) orange, ,S->C,TRUE,TRUE,
13,T_30_01.wav,30,spade_garden / spade_beach,0,1225,spade, ,S->C,TRUE,TRUE,
13,T_31_04.wav,31,key_gold / key_car,0,2591,key, ,S->C,FALSE,TRUE,
13,T_32_04.wav,32,helmet / helmet_crash,0,2514,eh bicycle helmet, ,S->C,FALSE,TRUE,
13,T_33_01.wav,33,bell_hand / bell_bike,0,1238,bell, ,S->C,FALSE,TRUE,
13,T_34_06.wav,34,cheese_block / cheese_blue,0,2017,piece of cheese, ,S->C,FALSE,TRUE,
13,T_35_01.wav,35,nail / nail_finger,0,1445,a nail, ,S->C,FALSE,TRUE,
13,T_36_05.wav,36,vase / vase_flowers,0,1654,vase, ,S->C,FALSE,TRUE,
13,T_37_01.wav,37,clock_wall / clock_digital,0,1675,clock, ,S->C,TRUE,FALSE,
13,T_38_01.wav,38,hat_sun / hat_cowboy,0,1076,hat, ,S->C,TRUE,FALSE,
13,T_39_01.wav,39,pen_ballpoint / pen_nolid,0,1295,pen, ,S->C,TRUE,FALSE,
13,T_40_01.wav,40,apple_red / apple_green,0,1367,apple, ,S->C,TRUE,FALSE,
13,T_41_06.wav,41,pipe_smoke / pipe_kitchen,0,1596,pipe, ,S->C,TRUE,FALSE,
13,T_42_04.wav,42,bat_animal / bat_baseball,0,1815,a bat, ,S->C,TRUE,FALSE,
13,T_43_06.wav,43,horse_animal / horse_rocking,0,1444,a horse, ,S->C,FALSE,FALSE,
13,T_44_04.wav,44,tshirt_round / tshirt_vneck,0,2375,a tshirt, ,S->C,FALSE,FALSE,
13,T_45_01.wav,45,pizza / pizza_slice,0,1938,pizza, ,S->C,FALSE,FALSE,
13,T_46_05.wav,46,eye_pupil / I_letter,0,1489,an eye, ,S->C,FALSE,FALSE,
13,T_47_05.wav,47,potatoes_skin / potatoes_peeled,1,1502,potatoes with their skins on, ,S->C,FALSE,FALSE,
13,T_48_01.wav,48,compmouse / compmouse_wireless,0,1844,a mouse, ,S->C,FALSE,FALSE,
14,T_01_04.wav,1,bow / Bow_Arrow,1,1572,a bow for a parcel, ,S->C,TRUE,TRUE,
14,T_02_01.wav,2,bin_lid / bin_pedal,1,1150,black plastic bin, ,S->C,TRUE,TRUE,
14,T_03_06.wav,3,croc / croc_lilo,1,1857,a big reptile, ,S->C,TRUE,TRUE,
14,T_04_04.wav,4,coffee_cup / coffee_saucer,0,1186,cup of coffee, ,S->C,TRUE,TRUE,
14,T_05_05.wav,5,mirror_wall / mirror_hand,0,2080,a mirror, ,S->C,TRUE,TRUE,
14,T_06_01.wav,6,chair_wooden / chair_baby,1,1221,a wooden chair, ,S->C,TRUE,TRUE,
14,T_07_01.wav,7,lighter_flame / lighter_noflame,1,1488,the lighter with a flame, ,S->C,FALSE,TRUE,
14,T_08_04.wav,8,egg_shell / egg_yolk,0,1330,an egg, ,S->C,FALSE,TRUE,
14,T_09_04.wav,9,umbrella_open / umbrella_closed,0,1363,the umbrella, ,S->C,FALSE,TRUE,
14,T_10_06.wav,10,candle_unused / candle_melted,0,1392,a candle, ,S->C,FALSE,TRUE,
14,T_11_05.wav,11,knife_kitchen / knife_swiss,1,1747,a sharp knife, ,S->C,FALSE,TRUE,
14,T_12_01.wav,12,car_family / car_sports,0,1296,a silver car, ,S->C,FALSE,TRUE,
14,T_13_04.wav,13,carrots / carrots_chopped,0,1142,carrots, ,S->C,TRUE,FALSE,
14,T_14_04.wav,14,gun_real / gun_toy,0,1439,a gun, ,S->C,TRUE,FALSE,
14,T_15_06.wav,15,saddle_horse / saddle_bike,0,962,the saddle, ,S->C,TRUE,FALSE,
14,T_16_06.wav,16,pad_unlocked / pad_locked,1,1042,an open lock, ,S->C,TRUE,FALSE,
14,T_17_05.wav,17,headphones_large / headphones_small,0,1085,headphones, ,S->C,TRUE,FALSE,
14,T_18_05.wav,18,battery_AA / battery_car,0,1288,a battery, ,S->C,TRUE,FALSE,
14,T_19_01.wav,19,wine_glass / wine_red,0,1355,a glass you drink with, ,S->C,FALSE,FALSE,
14,T_20_01.wav,20,money_notes / money_coins,0,1120,money, ,S->C,FALSE,FALSE,
14,T_21_01.wav,21,boot_foot / boot_car,0,1656,a boot, ,S->C,FALSE,FALSE,
14,T_22_01.wav,22,camera_corder / camera_cctv,1,1157,an old camera, ,S->C,FALSE,FALSE,
14,T_23_01.wav,23,guitar_acoustic / guitar_electric,1,1379,a wooden guitar, ,S->C,FALSE,FALSE,
14,T_24_01.wav,24,glove_wooly / glove_boxing,0,1024,a red glove, ,S->C,FALSE,FALSE,
14,T_25_06.wav,25,teapot_white / teapot_cosy,1,1322,a teapot without a cosy, ,C->S,TRUE,TRUE,
14,T_26_01.wav,26,plug / plug_bath,1,3063,emm electric plug, ,C->S,TRUE,TRUE,
14,T_27_05.wav,27,saw_hand / saw_electric,1,2131,a non electric saw, ,C->S,TRUE,TRUE,
14,T_28_05.wav,28,fan_hand / fan_electric,1,1785,an open fan, ,C->S,TRUE,TRUE,
14,T_29_04.wav,29,orange_skin / orange_slice,1,1239,a full orange, ,C->S,TRUE,TRUE,
14,T_30_01.wav,30,spade_garden / spade_beach,1,1292,metal spade, ,C->S,TRUE,TRUE,
14,T_31_06.wav,31,key_gold / key_car,1,1249,a metal key, ,C->S,FALSE,TRUE,
14,T_32_04.wav,32,helmet / helmet_crash,1,1143,a helmet with holes in it, ,C->S,FALSE,TRUE,
14,T_33_01.wav,33,bell_hand / bell_bike,1,1740,eh the bell with a black handle, ,C->S,FALSE,TRUE,
14,T_34_04.wav,34,cheese_block / cheese_blue,1,1337,the non mouldy cheese, ,C->S,FALSE,TRUE,
14,T_35_05.wav,35,nail / nail_finger,1,1511,a nail for a hammer, ,C->S,FALSE,TRUE,
14,T_36_01.wav,36,vase / vase_flowers,1,1149,an empty vase, ,C->S,FALSE,TRUE,
14,T_37_04.wav,37,clock_wall / clock_digital,1,1578,a round clock, ,C->S,TRUE,FALSE,
14,T_38_05.wav,38,hat_sun / hat_cowboy,1,1110,a woman's hat, ,C->S,TRUE,FALSE,
14,T_39_06.wav,39,pen_ballpoint / pen_nolid,1,792,pen with a lid on, ,C->S,TRUE,FALSE,
14,T_40_05.wav,40,apple_red / apple_green,1,1051,red apple, ,C->S,TRUE,FALSE,
14,T_41_06.wav,41,pipe_smoke / pipe_kitchen,1,1601,ehh a rounded pipe, ,C->S,TRUE,FALSE,
14,T_42_04.wav,42,bat_animal / bat_baseball,1,2459,an animal a bat, ,C->S,TRUE,FALSE,
14,T_43_01.wav,43,horse_animal / horse_rocking,1,1418,a real horse, ,C->S,FALSE,FALSE,
14,T_44_01.wav,44,tshirt_round / tshirt_vneck,1,1142,a mans tshirt, ,C->S,FALSE,FALSE,
14,T_45_01.wav,45,pizza / pizza_slice,1,1332,whole pizza, ,C->S,FALSE,FALSE,
14,T_46_01.wav,46,eye_pupil / I_letter,1,1717,an eye you see with, ,C->S,FALSE,FALSE,
14,T_47_01.wav,47,potatoes_skin / potatoes_peeled,1,1022,red potatoes, ,C->S,FALSE,FALSE,
14,T_48_01.wav,48,compmouse / compmouse_wireless,1,1514,a mouse with a cable, ,C->S,FALSE,FALSE,
15,T_01_04.wav,1,bow / Bow_Arrow,1,1476,fancy ribbon, ,C->S,TRUE,FALSE,
15,T_02_06.wav,2,bin_lid / bin_pedal,1,1506,flip top bin, ,C->S,TRUE,FALSE,
15,T_03_06.wav,3,croc / croc_lilo,1,1310,live aligator, ,C->S,TRUE,FALSE,
15,T_04_05.wav,4,coffee_cup / coffee_saucer,1,1333,cup with no saucer, ,C->S,TRUE,FALSE,
15,T_05_04.wav,5,mirror_wall / mirror_hand,1,1930,wall mirror, ,C->S,TRUE,FALSE,
15,T_06_05.wav,6,chair_wooden / chair_baby,1,1863,adults chair, ,C->S,TRUE,FALSE,
15,T_07_01.wav,7,lighter_flame / lighter_noflame, , ,makes a mistake -  cycle helmet oh sorry not lit cigarette lighter, ,C->S,FALSE,FALSE,
15,T_08_04.wav,8,egg_shell / egg_yolk,1,1508,egg in its shell, ,C->S,FALSE,FALSE,
15,T_09_04.wav,9,umbrella_open / umbrella_closed,1,1498,open umbrella, ,C->S,FALSE,FALSE,
15,T_10_01.wav,10,candle_unused / candle_melted,1,1448,unused candle, ,C->S,FALSE,FALSE,
15,T_11_01.wav,11,knife_kitchen / knife_swiss,1,1512,chopping knife, ,C->S,FALSE,FALSE,
15,T_12_01.wav,12,car_family / car_sports,1,2323,small car, ,C->S,FALSE,FALSE,
15,T_13_01.wav,13,carrots / carrots_chopped,0,1548,carrots, ,S->C,TRUE,TRUE,
15,T_14_01.wav,14,gun_real / gun_toy,0,1232,gun, ,S->C,TRUE,TRUE,
15,T_15_01.wav,15,saddle_horse / saddle_bike,1,1286,horse saddle, ,S->C,TRUE,TRUE,
15,T_16_01.wav,16,pad_unlocked / pad_locked,0,1622,padlock, ,S->C,TRUE,TRUE,
15,T_17_01.wav,17,headphones_large / headphones_small,0,1337,headphones, ,S->C,TRUE,TRUE,
15,T_18_01.wav,18,battery_AA / battery_car,0,1639,battery, ,S->C,TRUE,TRUE,
15,T_19_01.wav,19,wine_glass / wine_red,0,1735,glass, ,S->C,FALSE,TRUE,
15,T_20_04.wav,20,money_notes / money_coins,1,2227,pound notes, ,S->C,FALSE,TRUE,
15,T_21_05.wav,21,boot_foot / boot_car,0,2043,boot, ,S->C,FALSE,TRUE,
15,T_22_05.wav,22,camera_corder / camera_cctv,1,1560,video camera, ,S->C,FALSE,TRUE,
15,T_23_04.wav,23,guitar_acoustic / guitar_electric,0,1047,guitar, ,S->C,FALSE,TRUE,
15,T_24_01.wav,24,glove_wooly / glove_boxing,0,1442,glove, ,S->C,FALSE,TRUE,
15,T_25_04.wav,25,teapot_white / teapot_cosy,0,1389,teapot, ,S->C,TRUE,FALSE,
15,T_26_05.wav,26,plug / plug_bath,1,1194,electrical plug, ,S->C,TRUE,FALSE,
15,T_27_06.wav,27,saw_hand / saw_electric,0,1070,saw, ,S->C,TRUE,FALSE,
15,T_28_04.wav,28,fan_hand / fan_electric,0,1764,fan, ,S->C,TRUE,FALSE,
15,T_29_05.wav,29,orange_skin / orange_slice,0,1994,orange, ,S->C,TRUE,FALSE,
15,T_30_06.wav,30,spade_garden / spade_beach,0,,(laughs at start) eh spade, ,S->C,TRUE,FALSE,
15,T_31_05.wav,31,key_gold / key_car,0,1332,key, ,S->C,FALSE,FALSE,
15,T_32_01.wav,32,helmet / helmet_crash,0,1249,cycle helmet, ,S->C,FALSE,FALSE,
15,T_33_01.wav,33,bell_hand / bell_bike,0,1309,bell, ,S->C,FALSE,FALSE,
15,T_34_05.wav,34,cheese_block / cheese_blue,0,1030,cheese, ,S->C,FALSE,FALSE,
15,T_35_01.wav,35,nail / nail_finger,0,1226,nail, ,S->C,FALSE,FALSE,
15,T_36_01.wav,36,vase / vase_flowers,0,1429,vase, ,S->C,FALSE,FALSE,
15,T_37_01.wav,37,clock_wall / clock_digital,1,1609,anologue clock, ,C->S,TRUE,TRUE,
15,T_38_01.wav,38,hat_sun / hat_cowboy,1,1458,ladies hat, ,C->S,TRUE,TRUE,
15,T_39_01.wav,39,pen_ballpoint / pen_nolid,1,2057,eh pen with a top on, ,C->S,TRUE,TRUE,
15,T_40_01.wav,40,apple_red / apple_green,1,1178,red apple, ,C->S,TRUE,TRUE,
15,T_41_01.wav,41,pipe_smoke / pipe_kitchen,1,1350,tobacco pipe, ,C->S,TRUE,TRUE,
15,T_42_01.wav,42,bat_animal / bat_baseball,1,1299,flying bat, ,C->S,TRUE,TRUE,
15,T_43_01.wav,43,horse_animal / horse_rocking,1,1496,real horse, ,C->S,FALSE,TRUE,
15,T_44_05.wav,44,tshirt_round / tshirt_vneck,1,2132,round neck tshirt, ,C->S,FALSE,TRUE,
15,T_45_04.wav,45,pizza / pizza_slice,1,2053,whole pizza, ,C->S,FALSE,TRUE,
15,T_46_01.wav,46,eye_pupil / I_letter,1,1350,optical eye, ,C->S,FALSE,TRUE,
15,T_47_06.wav,47,potatoes_skin / potatoes_peeled,1,1383,dirty potatoes, ,C->S,FALSE,TRUE,
15,T_48_06.wav,48,compmouse / compmouse_wireless,1,1436,mouse with a cable, ,C->S,FALSE,TRUE,
16,T_01_06.wav,1,bow / Bow_Arrow,1,1432,ah a gift deco, ,S->C,FALSE,TRUE,
16,T_02_06.wav,2,bin_lid / bin_pedal,0,944,dustbin, ,S->C,FALSE,TRUE,
16,T_03_01.wav,3,croc / croc_lilo,0,936,crocodile, ,S->C,FALSE,TRUE,
16,T_04_04.wav,4,coffee_cup / coffee_saucer,0,1401,cup of coffee, ,S->C,FALSE,TRUE,
16,T_05_05.wav,5,mirror_wall / mirror_hand,0,921,mirror, ,S->C,FALSE,TRUE,
16,T_06_01.wav,6,chair_wooden / chair_baby,0,1280,chair, ,S->C,FALSE,TRUE,
16,T_07_01.wav,7,lighter_flame / lighter_noflame,0,1168,lighter, ,S->C,TRUE,FALSE,
16,T_08_05.wav,8,egg_shell / egg_yolk,0,950,egg, ,S->C,TRUE,FALSE,
16,T_09_06.wav,9,umbrella_open / umbrella_closed,0,1482,umbrella, ,S->C,TRUE,FALSE,
16,T_10_01.wav,10,candle_unused / candle_melted,0,1257,candle, ,S->C,TRUE,FALSE,
16,T_11_05.wav,11,knife_kitchen / knife_swiss,0,916,knife, ,S->C,TRUE,FALSE,
16,T_12_04.wav,12,car_family / car_sports,0,898,car, ,S->C,TRUE,FALSE,
16,T_13_05.wav,13,carrots / carrots_chopped,0,1308,carrots, ,S->C,FALSE,FALSE,
16,T_14_04.wav,14,gun_real / gun_toy,0,,(cross over from prev trial) pistol, ,S->C,FALSE,FALSE,
16,T_15_05.wav,15,saddle_horse / saddle_bike,0,923,saddle (had trouble naming this at start), ,S->C,FALSE,FALSE,
16,T_16_06.wav,16,pad_unlocked / pad_locked,0,915,padlock, ,S->C,FALSE,FALSE,
16,T_17_06.wav,17,headphones_large / headphones_small,0,1279,the headphones, ,S->C,FALSE,FALSE,
16,T_18_04.wav,18,battery_AA / battery_car,0,2400,a battery, ,S->C,FALSE,FALSE,
16,T_19_01.wav,19,wine_glass / wine_red,1,1574,a wine glass without wine, ,C->S,TRUE,TRUE,
16,T_20_06.wav,20,money_notes / money_coins,1,1327,money notes, ,C->S,TRUE,TRUE,
16,T_21_01.wav,21,boot_foot / boot_car,1,665,shoe, ,C->S,TRUE,TRUE,
16,T_22_01.wav,22,camera_corder / camera_cctv,0,1497,camera..bulkier camera, ,C->S,TRUE,TRUE,
16,T_23_01.wav,23,guitar_acoustic / guitar_electric,1,1664,brown guitar, ,C->S,TRUE,TRUE,
16,T_24_05.wav,24,glove_wooly / glove_boxing,1,2070,umm glove not the boxing glove the other one (benefit of the doubt), ,C->S,TRUE,TRUE,
16,T_25_04.wav,25,teapot_white / teapot_cosy,0,1693,umm teapot uncovered teapot, ,C->S,FALSE,TRUE,
16,T_26_01.wav,26,plug / plug_bath,1,1112,plug point with the three things, ,C->S,FALSE,TRUE,
16,T_27_04.wav,27,saw_hand / saw_electric,0,1782,mm saw manual saw, ,C->S,FALSE,TRUE,
16,T_28_05.wav,28,fan_hand / fan_electric,1,968,hand fan, ,C->S,FALSE,TRUE,
16,T_29_06.wav,29,orange_skin / orange_slice,1,793,whole orange, ,C->S,FALSE,TRUE,
16,T_30_01.wav,30,spade_garden / spade_beach,0,1087,shovel ..(cuts off about to say metal shovel), ,C->S,FALSE,TRUE,
16,T_31_01.wav,31,key_gold / key_car,1,1666,bronze key, ,C->S,TRUE,FALSE,
16,T_32_05.wav,32,helmet / helmet_crash,1,1364,ahhh helmet without the buckle, ,C->S,TRUE,FALSE,
16,T_33_06.wav,33,bell_hand / bell_bike,1,1684,uhh christmas bell, ,C->S,TRUE,FALSE,
16,T_34_06.wav,34,cheese_block / cheese_blue,1,952,yellow cheese, ,C->S,TRUE,FALSE,
16,T_35_01.wav,35,nail / nail_finger,1,1045,metallic nail, ,C->S,TRUE,FALSE,
16,T_36_04.wav,36,vase / vase_flowers,1,984,jug without flowers, ,C->S,TRUE,FALSE,
16,T_37_04.wav,37,clock_wall / clock_digital,1,1781,uhh clock not the digital the other one, ,C->S,FALSE,FALSE,
16,T_38_06.wav,38,hat_sun / hat_cowboy,1,1144,hat with the bow, ,C->S,FALSE,FALSE,
16,T_39_05.wav,39,pen_ballpoint / pen_nolid,1,1035,pen with the lid on, ,C->S,FALSE,FALSE,
16,T_40_05.wav,40,apple_red / apple_green,1,1157,red apple, ,C->S,FALSE,FALSE,
16,T_41_04.wav,41,pipe_smoke / pipe_kitchen,1,1745,uh brown pipe, ,C->S,FALSE,FALSE,
16,T_42_06.wav,42,bat_animal / bat_baseball,1,1758,uh animal bat, ,C->S,FALSE,FALSE,
16,T_43_01.wav,43,horse_animal / horse_rocking,0,985,horse, ,S->C,TRUE,TRUE,
16,T_44_01.wav,44,tshirt_round / tshirt_vneck,0,1317,mmm yellow..coloured tshirt, ,S->C,TRUE,TRUE,
16,T_45_06.wav,45,pizza / pizza_slice,0,1241,pizza, ,S->C,TRUE,TRUE,
16,T_46_01.wav,46,eye_pupil / I_letter,0,827,eye, ,S->C,TRUE,TRUE,
16,T_47_04.wav,47,potatoes_skin / potatoes_peeled,0,949,potatoes, ,S->C,TRUE,TRUE,
16,T_48_01.wav,48,compmouse / compmouse_wireless,0,1503,a mouse, ,S->C,TRUE,TRUE,
17,T_01_06.wav,1,bow / Bow_Arrow,1,1266,a blue bow for a wrapping present, ,S->C,FALSE,TRUE,
